"Product","Blackbox flight data recorder by Nicholas Sherlock"
268,13672992,0,0,0,0,0,0,3,-1,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,0,0,-2,-2,1,-3,-9,1,2085,0,0,0,0,0,0,0,32767,158,159,171,171,135,120,123,121,1,0,0,1,1,0.007727825713074155,-0.003072165589274479,6.283135163476779,3,-1,0,0,0,0,0,0,0,2
272,13673980,1,1,1,0,0,0,5,0,0,0,0,1,3,-1,1000,0,1,0,0,382,145,722,0,0,-3,2,1,-3,-20,-1,2085,0,0,0,0,0,0,0,32767,158,160,184,174,146,118,117,123,1,0,0,1,1,0.007599774667877173,-0.002873942526483604,0.0000015621179576541522,6,1,1,0,1,0,0,0,1,3
276,13674974,1,2,3,0,0,0,4,0,0,1,0,1,3,-1,1000,0,1,0,0,382,145,722,0,0,-3,3,0,-2,-18,0,2076,0,0,0,0,0,0,0,32767,161,158,190,168,142,118,125,122,1,0,0,1,1,0.007483338286773775,-0.0026964570839861403,0.00005358434801916445,5,3,3,0,1,0,0,0,1,3
280,13675962,0,2,3,0,0,0,3,-1,0,1,0,1,1,-1,1000,0,2,0,0,382,145,722,0,0,-4,2,1,-3,-18,-3,2069,0,0,0,0,0,0,0,32767,158,165,182,163,151,121,120,127,1,0,0,1,1,0.007348778995144633,-0.002524057001454657,0.00012253246691695807,3,2,3,0,2,0,0,0,2,4
284,13676954,0,1,4,0,0,0,1,-1,0,1,0,1,1,-1,1000,0,1,0,0,382,145,722,0,0,-3,1,0,0,-18,-3,2069,0,0,0,0,0,0,0,32767,158,170,176,160,156,128,126,125,1,0,0,1,1,0.007217952481921742,-0.0023566309811682423,0.00017444736718807974,1,1,4,0,1,0,0,0,1,3
288,13677948,-1,1,3,0,0,0,-1,0,0,0,0,1,1,-1,1000,0,1,0,0,382,145,722,1,0,-2,1,2,0,-29,-3,2060,0,0,0,0,0,0,0,32767,169,179,173,158,161,129,128,133,1,0,0,1,1,0.007108255568062681,-0.0021160103091116688,0.00020911955641977897,-2,1,3,0,1,0,0,-1,1,2
292,13678940,-1,0,3,0,0,0,-2,-1,0,0,0,1,1,-1,1000,0,1,0,0,382,145,722,1,0,-1,0,0,1,-32,-6,2052,0,0,0,0,0,0,0,32767,165,179,164,158,175,132,138,132,1,0,0,1,1,0.006981054274031393,-0.0018611418901250405,0.00022640539486484812,-3,-1,3,0,1,0,0,-1,1,1
296,13679932,0,1,1,0,0,0,-1,1,0,-1,0,1,1,-1,1000,0,0,0,0,382,145,722,1,0,0,-1,1,1,-42,-3,2055,0,0,0,0,0,0,0,32767,166,168,167,158,178,138,135,140,1,0,0,1,1,0.006878060855008354,-0.0015439648565526145,0.00022638254213092068,-1,1,1,0,0,0,0,-1,0,0
300,13680928,1,0,0,0,0,0,1,0,0,-1,0,1,1,-1,1000,0,0,0,0,382,145,722,0,0,1,-1,1,2,-39,1,2058,0,0,0,0,0,0,0,32767,158,158,166,164,183,148,147,140,1,0,0,1,1,0.006788112567019138,-0.0012557760731943483,0.00020898236783040147,2,-1,0,0,0,0,0,0,0,-1
304,13681914,0,1,-1,0,0,0,2,1,0,0,0,0,1,-1,1000,0,0,0,0,382,145,722,0,0,1,-1,-1,3,-39,1,2058,0,0,0,0,0,0,0,32767,170,158,175,170,197,154,152,150,1,0,0,1,1,0.006700520939450043,-0.0009751209624461122,0.00019175717507646795,2,2,-1,0,0,0,0,0,0,-1
308,13682912,0,0,-2,0,0,0,1,0,0,0,0,0,1,-1,1000,0,0,0,0,382,145,722,0,0,2,-2,0,3,-41,0,2062,0,0,0,0,0,0,0,32767,164,158,163,172,229,164,159,160,1,0,0,1,1,0.006608331214862178,-0.0006884671109885379,0.00015690366923237775,1,0,-2,0,0,0,0,0,0,-2
312,13683901,1,0,-3,0,0,0,2,-1,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,-1,0,3,-4,-1,4,-43,-5,2066,0,0,0,0,0,0,0,32767,167,158,166,181,241,171,170,164,1,0,0,1,1,0.006468344848189383,-0.0003960506749611905,0.00010509754947918282,3,-1,-3,0,0,0,0,1,0,-3
316,13684892,1,1,-4,0,0,0,3,0,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,-1,0,3,-1,-1,3,-40,1,2059,0,0,0,0,0,0,0,32767,175,158,175,189,244,191,177,172,1,0,0,1,1,0.0063710353070778585,-0.00013056243139891702,0.00005319476483744978,4,1,-4,0,0,0,0,1,0,-3
320,13685884,1,1,-5,0,0,0,2,0,0,0,0,0,1,-1,1000,0,0,0,0,382,145,722,0,0,4,2,-2,3,-36,9,2051,0,0,0,0,0,0,0,32767,178,158,171,188,255,203,176,187,1,0,0,1,1,0.0063448448376003256,0.00010247296596066038,6.283169243690719,3,1,-5,0,0,0,0,0,0,-4
324,13686875,3,2,-5,0,0,0,4,2,0,0,0,0,1,-1,1000,0,0,0,0,382,145,722,-2,-1,3,-2,-2,2,-26,13,2049,0,0,0,0,0,0,0,32767,192,158,195,202,263,208,193,194,1,0,0,1,1,0.006310703001830276,0.0002492087392760943,6.2831174653164705,7,4,-5,0,0,0,0,2,1,-3
328,13687866,3,2,-5,0,0,0,5,2,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,-2,-1,3,-2,-1,1,-20,19,2049,0,0,0,0,0,0,0,32767,192,158,202,209,282,223,205,206,1,0,0,1,1,0.006314757945781109,0.0003544506109160018,6.283065694973175,8,4,-5,0,0,0,0,2,1,-3
332,13688863,3,3,-5,0,0,0,3,3,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,-2,-1,2,0,-1,-1,-11,31,2051,0,0,0,0,0,0,0,32767,199,158,203,199,293,229,211,219,1,0,0,1,1,0.006392715093378926,0.00040098000608762677,6.283031030527118,6,6,-5,0,0,0,0,2,1,-2
336,13689850,4,2,-4,0,0,0,3,3,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,-2,-1,1,1,-1,-2,-11,31,2051,0,0,0,0,0,0,0,32767,195,158,204,199,299,239,236,229,1,0,0,1,1,0.006468790076007228,0.00044649782870722683,6.283013942836621,7,5,-4,0,0,0,0,2,1,-1
340,13690846,2,3,-3,0,0,0,1,3,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,-1,-1,1,2,-2,-3,-2,39,2046,0,0,0,0,0,0,0,32767,189,158,189,182,307,253,227,236,1,0,0,1,1,0.006608474058970359,0.00043583396741446413,6.282996715599809,3,6,-3,0,0,0,0,1,1,-1
344,13691835,0,2,-2,0,0,0,-4,2,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,0,-1,-1,0,-1,-5,3,47,2043,0,0,0,0,0,0,0,32767,189,165,168,158,323,261,237,248,1,0,0,1,1,0.006810217653951136,0.0003954663473509716,6.2830141502505725,-4,4,-2,0,0,0,0,0,1,1
348,13692829,-1,2,0,0,0,0,-6,0,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,1,-1,-2,1,0,-5,-2,52,2038,0,0,0,0,0,0,0,32767,190,180,165,158,324,273,250,254,1,0,0,1,1,0.007054517963200093,0.00038567811339746473,6.283049036029333,-7,2,0,0,0,0,0,-1,1,2
352,13693821,-1,2,1,0,0,0,-7,0,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,1,-1,-3,3,1,-3,-2,52,2038,0,0,0,0,0,0,0,32767,194,193,167,158,346,281,264,267,1,0,0,1,1,0.007293486302908027,0.0003760949194555164,6.28310117127,-8,2,1,0,0,0,0,-1,1,3
356,13694815,-1,1,3,0,0,0,-5,-3,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,1,0,-4,1,3,-3,-6,54,2037,0,0,0,0,0,0,0,32767,171,189,159,158,342,294,274,278,1,0,0,1,1,0.007539084699310995,0.00040714714762550786,6.283170638874488,-6,-2,3,0,0,0,0,-1,0,4
360,13695805,-2,0,4,0,0,0,-6,-4,0,0,0,1,1,-1,1000,0,0,0,0,382,145,722,2,0,-4,0,4,-2,3,52,2043,0,0,0,0,0,0,0,32767,175,205,158,160,354,304,283,277,1,0,0,1,1,0.007784659009493507,0.00038552356566436645,0.000054514134367522615,-8,-4,4,0,0,0,0,-2,0,4
364,13696797,-2,-1,4,0,0,0,-6,-5,0,0,0,1,1,-1,1000,0,0,0,0,374,145,722,2,1,-4,0,2,2,14,43,2046,0,0,0,0,0,0,0,32767,173,213,158,166,352,322,292,296,1,0,0,1,1,0.007973698513220788,0.0003185788183735131,0.00012367931180712333,-8,-6,4,0,0,0,0,-2,-1,4
368,13697787,-2,-2,4,0,0,0,-3,-6,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,2,2,-3,1,2,7,18,26,2048,0,0,0,0,0,0,0,32767,162,207,158,173,353,331,291,304,1,0,0,1,1,0.008062593421856326,0.00024751667953199787,0.00017525217414959826,-5,-8,4,0,0,0,0,-2,-2,3
372,13698780,-2,-2,3,0,0,0,-2,-6,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,2,2,-1,1,0,9,23,17,2053,0,0,0,0,0,0,0,32767,162,203,158,175,343,334,313,311,1,0,0,1,1,0.00809935893000715,0.00015010520771303139,0.00019230255678071018,-4,-8,3,0,0,0,0,-2,-2,1
376,13699772,-1,-2,1,0,0,0,-1,-4,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,1,2,1,-3,-3,8,23,17,2053,0,0,0,0,0,0,0,32767,163,189,158,177,350,338,314,320,1,0,0,1,1,0.008118541934201785,0.000054781314152597866,0.00017470878309566729,-2,-6,1,0,0,0,0,-1,-2,-1
380,13700767,0,-1,-2,0,0,0,2,-2,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,1,1,4,-2,-2,5,24,25,2058,0,0,0,0,0,0,0,32767,158,165,158,178,344,338,322,320,1,0,0,1,1,0.008181308438269344,-0.00006119769470950244,0.0001051143035928348,2,-3,-2,0,0,0,0,-1,-1,-4
384,13701753,1,0,-4,0,0,0,4,1,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,0,1,6,2,-1,4,21,38,2055,0,0,0,0,0,0,0,32767,177,158,176,191,343,333,323,315,1,0,0,1,1,0.00829668951364582,-0.00015870305801145163,0.0000017433005945477476,5,1,-4,0,0,0,0,0,-1,-6
388,13702751,2,1,-7,0,0,0,6,3,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,-1,0,7,-3,-2,0,18,46,2065,0,0,0,0,0,0,0,32767,200,158,203,212,346,336,318,314,1,0,0,1,1,0.008435164162449436,-0.00025503460194465543,6.283065153152802,8,4,-7,0,0,0,0,1,0,-7
392,13703739,1,2,-8,0,0,0,5,5,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,0,-1,6,-1,0,-3,11,55,2066,0,0,0,0,0,0,0,32767,214,158,208,215,347,329,318,319,1,0,0,1,1,0.008635911169457262,-0.00032891664034282163,6.2829618778300045,6,7,-8,0,0,0,0,0,1,-6
396,13704735,2,3,-8,0,0,0,4,7,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,-1,-1,5,4,0,-5,6,64,2071,0,0,0,0,0,0,0,32767,224,158,217,214,339,325,305,315,1,0,0,1,1,0.008862812639299077,-0.00037500697376714027,6.282875164969444,6,10,-8,0,0,0,0,1,1,-5
400,13705724,3,3,-7,0,0,0,5,7,0,0,0,1,3,-3,1000,0,1,-1,0,374,101,722,-2,-2,2,1,-3,-5,6,64,2071,0,0,0,0,0,0,0,32767,225,158,229,216,338,331,320,323,1,0,0,1,1,0.00906805986119034,-0.00043685152873752326,6.282841007380461,8,10,-7,0,1,-1,0,2,3,-3
404,13706718,2,5,-5,0,0,0,3,6,0,0,0,1,3,-3,1000,0,1,-1,0,374,101,722,-1,-2,0,-2,-1,-7,6,65,2070,0,0,0,0,0,0,0,32767,220,158,220,198,355,328,327,321,1,0,0,1,1,0.009291159664462298,-0.0004976575155668807,6.282841388844999,5,11,-5,0,1,-1,0,1,3,-1
408,13707708,2,5,-2,0,0,0,0,4,0,1,0,1,1,-1,1000,0,2,-2,0,374,101,722,-1,-2,-3,0,-1,-7,15,65,2061,0,0,0,0,0,0,0,32767,207,158,203,175,355,325,320,324,1,0,0,1,1,0.009510249699946365,-0.0006033492183057362,6.28289361773071,2,10,-2,0,2,-2,0,1,4,1
412,13708703,3,4,1,0,0,0,2,2,0,1,0,1,1,-1,1000,0,1,-1,0,374,101,722,-1,-1,-6,1,-1,-4,15,62,2067,0,0,0,0,0,0,0,32767,179,158,199,173,351,325,321,323,1,0,0,1,1,0.009709274563715587,-0.0006897590014704316,6.282998045672911,5,7,1,0,1,-1,0,1,2,5
416,13709692,1,2,4,0,0,0,-1,-1,0,1,0,1,1,-1,1000,0,1,-1,0,374,101,722,0,-1,-7,3,2,0,10,50,2071,0,0,0,0,0,0,0,32767,165,172,179,158,356,319,330,322,1,0,0,1,1,0.00986059941429647,-0.0007490472121987473,6.2831190892468385,0,2,4,0,1,-1,0,0,2,6
420,13710686,1,2,6,0,0,0,-2,-2,0,0,0,1,1,-1,1000,0,1,-1,0,374,101,722,0,0,-7,-2,0,0,7,41,2078,0,0,0,0,0,0,0,32767,158,184,179,159,367,318,331,309,1,0,0,1,1,0.009963547072219374,-0.0007751627905617888,0.00005525179189191931,-1,0,6,0,1,-1,0,0,1,6
424,13711676,2,0,7,0,0,0,0,-4,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,-1,0,-5,-4,0,1,7,41,2078,0,0,0,0,0,0,0,32767,158,198,191,179,351,316,328,318,1,0,0,1,1,0.010047413842803252,-0.0008011060023481635,0.00014167622558503012,2,-4,7,0,0,0,0,1,0,5
428,13712668,0,1,6,0,0,0,-2,-4,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,0,0,-4,3,0,2,3,40,2079,0,0,0,0,0,0,0,32767,158,195,177,166,346,320,319,318,1,0,0,1,1,0.01014166415027671,-0.000806994123689881,0.0002109598563242443,-2,-3,6,0,0,0,0,0,0,4
432,13713660,1,0,5,0,0,0,-2,-3,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,0,0,-2,3,0,2,-5,33,2085,0,0,0,0,0,0,0,32767,158,190,173,170,344,316,309,309,1,0,0,1,1,0.01019961979304108,-0.0007739873403754928,0.0002456053434256589,-1,-3,5,0,0,0,0,0,0,2
436,13714652,1,0,2,0,0,0,-1,-4,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,0,1,0,-1,2,1,-12,21,2102,0,0,0,0,0,0,0,32767,158,182,166,172,349,311,323,301,1,0,0,1,1,0.010197486141879491,-0.0006908231611693075,0.00024542805020466574,0,-4,2,0,0,0,0,0,-1,0
440,13715644,0,0,0,0,0,0,-3,-2,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,1,0,2,2,1,3,-12,21,2102,0,0,0,0,0,0,0,32767,169,179,158,166,350,315,314,301,1,0,0,1,1,0.010212507324319152,-0.0006265433498833428,0.00021080176965959652,-3,-2,0,0,0,0,0,-1,0,-2
444,13716636,1,0,-2,0,0,0,-2,-2,0,0,0,1,1,-1,1000,0,0,0,0,374,101,722,0,1,2,0,1,5,-18,10,2114,0,0,0,0,0,0,0,32767,169,170,158,172,350,315,318,304,1,0,0,1,1,0.010157274906326817,-0.0005176937757836171,0.00017598229901683027,-1,-2,-2,0,0,0,0,0,-1,-2
448,13717628,0,0,-3,0,0,0,-1,-1,0,0,0,1,1,-1,1000,0,0,0,0,386,101,722,1,0,3,-2,1,3,-21,4,2121,0,0,0,0,0,0,0,32767,174,166,158,172,356,316,307,299,1,0,0,1,1,0.010091511755351954,-0.0004138240192879502,0.00012401818214069493,-1,-1,-3,0,0,0,0,-1,0,-3
452,13718622,-1,0,-4,0,0,0,-3,0,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,1,0,3,0,0,3,-14,-2,2115,0,0,0,0,0,0,0,32767,185,170,158,171,346,309,311,297,1,0,0,1,1,0.00999930289417982,-0.000344653503859557,0.00007194103443453059,-4,0,-4,0,0,0,0,-1,0,-3
456,13719611,1,1,-4,0,0,0,-1,0,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,0,0,3,-1,-2,4,-6,-1,2108,0,0,0,0,0,0,0,32767,178,158,161,173,336,313,310,298,1,0,0,1,1,0.009896689901567952,-0.0003139087652297606,0.000020127723506568884,0,1,-4,0,0,0,0,0,0,-3
460,13720603,0,1,-4,0,0,0,0,1,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,0,0,3,0,0,4,-1,-1,2100,0,0,0,0,0,0,0,32767,179,158,162,174,343,311,318,294,1,0,0,1,1,0.009796264181226687,-0.0003067696838968989,6.283153465097603,0,2,-4,0,0,0,0,0,0,-3
464,13721596,1,1,-5,0,0,0,1,1,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,0,0,3,-1,-1,3,-1,-1,2100,0,0,0,0,0,0,0,32767,185,158,172,182,340,311,314,293,1,0,0,1,1,0.009697601629189971,-0.00029975535393781413,6.2831014433841705,2,2,-5,0,0,0,0,0,0,-3
468,13722587,2,1,-5,0,0,0,3,2,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,-1,0,3,-4,-1,0,10,3,2095,0,0,0,0,0,0,0,32767,191,158,190,196,339,314,311,290,1,0,0,1,1,0.009601889692573133,-0.00034277413493247135,6.2830495326194855,5,3,-5,0,0,0,0,1,0,-3
472,13723579,2,2,-5,0,0,0,3,2,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,-1,-1,3,2,0,-2,14,23,2083,0,0,0,0,0,0,0,32767,193,158,193,197,349,304,313,291,1,0,0,1,1,0.009598219149946834,-0.00042023090469773595,6.2829977644663835,5,4,-5,0,0,0,0,1,1,-3
476,13724571,2,2,-5,0,0,0,3,3,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,-1,-1,2,3,-1,-5,10,40,2075,0,0,0,0,0,0,0,32767,196,158,196,195,349,308,314,304,1,0,0,1,1,0.00967077157092723,-0.000478492391621399,6.282963335935136,5,5,-5,0,0,0,0,1,1,-2
480,13725563,2,2,-4,0,0,0,3,3,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,-1,-1,1,-4,1,-8,1,55,2075,0,0,0,0,0,0,0,32767,192,158,198,193,344,305,313,305,1,0,0,1,1,0.0098084901672976,-0.000495842207009859,6.282946246978938,5,5,-4,0,0,0,0,1,1,-1
484,13726555,1,2,-2,0,0,0,1,2,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,0,-1,-1,1,1,-8,-4,56,2067,0,0,0,0,0,0,0,32767,184,158,181,172,340,304,309,295,1,0,0,1,1,0.00996571511954348,-0.000490714069178749,6.282963789901888,2,4,-2,0,0,0,0,0,1,1
488,13727546,1,2,0,0,0,0,-1,1,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,0,-1,-3,6,2,-6,-9,62,2057,0,0,0,0,0,0,0,32767,166,158,166,158,342,296,313,301,1,0,0,1,1,0.0101470296872784,-0.00046361307053186516,6.283015920881701,0,3,0,0,0,0,0,0,1,3
492,13728542,0,1,2,0,0,0,-2,-1,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,0,-1,-5,2,1,-4,-8,60,2053,0,0,0,0,0,0,0,32767,168,174,170,158,348,303,307,303,1,0,0,1,1,0.010316929121423226,-0.000441142365948257,6.283103080978413,-2,0,2,0,0,0,0,0,1,5
496,13729531,-1,0,5,0,0,0,-4,-3,0,0,0,0,1,-1,1000,0,0,0,0,386,68,722,1,0,-6,-2,2,-3,-8,60,2053,0,0,0,0,0,0,0,32767,165,192,166,158,344,296,298,304,1,0,0,1,1,0.010501217477655,-0.000401734976635966,0.00002140551682394687,-5,-3,5,0,0,0,0,-1,0,6
500,13730523,-1,-1,6,0,0,0,-4,-5,0,0,0,0,1,-1,1000,0,0,0,0,386,68,722,1,1,-6,-1,2,0,-2,57,2048,0,0,0,0,0,0,0,32767,159,203,163,158,346,302,310,292,1,0,0,1,1,0.010670147645501685,-0.00037142222775283536,0.00012515987029271258,-5,-6,6,0,0,0,0,-1,-1,6
504,13731512,-2,-1,7,0,0,0,-4,-5,0,0,0,0,1,-1,1000,0,0,0,0,386,68,722,1,1,-6,3,0,3,7,56,2040,0,0,0,0,0,0,0,32767,158,208,164,160,350,293,310,293,1,0,0,1,1,0.010832609081531932,-0.0003797131379538157,0.0002285923136744472,-6,-6,7,0,0,0,0,-1,-1,6
508,13732507,-1,-1,6,0,0,0,-3,-5,0,0,0,1,2,-1,1000,0,1,0,0,386,68,722,1,2,-4,5,2,6,9,45,2030,0,0,0,0,0,0,0,32767,158,207,165,166,346,293,311,291,1,0,0,1,1,0.010946847027404175,-0.0003792257407132364,0.0002977087462712191,-4,-6,6,0,1,0,0,-1,-1,4
512,13733498,-1,0,5,0,0,0,-1,-4,0,0,0,1,2,-1,1000,0,1,0,0,386,68,722,1,1,-1,-1,-1,7,17,35,2023,0,0,0,0,0,0,0,32767,158,188,167,162,336,299,315,291,1,0,0,1,1,0.011017819365081139,-0.00042985741238393805,0.0003148317726990868,-2,-4,5,0,1,0,0,-1,0,1
516,13734491,0,0,2,0,0,0,0,-1,0,0,0,1,1,-1,1000,0,1,0,0,386,68,722,1,1,1,-5,-2,6,20,37,2020,0,0,0,0,0,0,0,32767,158,168,164,159,340,293,309,295,1,0,0,1,1,0.01109630846307317,-0.0004924280580182429,0.00029732934010251455,0,-1,2,0,1,0,0,-1,0,-1
520,13735484,1,1,-1,0,0,0,2,2,0,0,0,1,1,-1,1000,0,1,0,0,386,68,722,0,0,4,0,-2,5,20,37,2020,0,0,0,0,0,0,0,32767,173,158,179,172,330,303,305,291,1,0,0,1,1,0.0111565199361975,-0.0005717015754311863,0.00022802776455232987,3,3,-1,0,1,0,0,0,1,-4
524,13736475,1,2,-4,0,0,0,3,4,0,0,0,1,1,-1,1000,0,1,0,0,386,68,722,0,-1,5,2,-2,5,21,37,2019,0,0,0,0,0,0,0,32767,197,158,198,191,335,301,307,286,1,0,0,1,1,0.01121586180373049,-0.0006712488515155659,0.00014176449104041922,4,6,-4,0,1,0,0,0,2,-5
528,13737464,2,2,-6,0,0,0,4,5,0,0,0,1,1,-1,1000,0,0,0,0,386,68,722,-1,-1,6,-2,0,2,23,36,2024,0,0,0,0,0,0,0,32767,211,158,212,207,336,299,310,283,1,0,0,1,1,0.01125287929479585,-0.0007777380473418131,0.00003841523007253045,6,7,-6,0,0,0,0,1,1,-6
532,13738459,3,3,-8,0,0,0,5,6,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,-1,-1,6,-2,-1,0,26,39,2025,0,0,0,0,0,0,0,32767,220,158,219,216,351,298,302,287,1,0,0,1,1,0.011301225341529268,-0.0008950382693390828,6.28311975189361,8,9,-8,0,0,0,0,1,1,-6
536,13739447,3,3,-8,0,0,0,5,5,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,-2,-1,5,1,-1,0,27,41,2026,0,0,0,0,0,0,0,32767,215,158,213,216,336,301,291,290,1,0,0,1,1,0.011339772997091567,-0.0010144415664152019,6.283033760322205,8,8,-8,0,0,0,0,2,1,-5
540,13740443,3,3,-7,0,0,0,4,4,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,-2,-2,3,1,-2,-1,27,38,2026,0,0,0,0,0,0,0,32767,210,158,211,212,351,298,311,290,1,0,0,1,1,0.011365292068344825,-0.0011492266794153115,6.2829820314391815,7,7,-7,0,0,0,0,2,2,-3
544,13741435,3,2,-5,0,0,0,3,2,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,-2,-1,1,-1,0,-3,27,38,2026,0,0,0,0,0,0,0,32767,196,158,200,203,346,294,316,296,1,0,0,1,1,0.011390392438393347,-0.001264589136888151,6.282964941058645,6,4,-5,0,0,0,0,2,1,-1
548,13742427,2,2,-3,0,0,0,1,0,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,-1,-1,0,3,0,-4,35,37,2027,0,0,0,0,0,0,0,32767,180,158,178,181,345,292,313,296,1,0,0,1,1,0.011428116626925812,-0.001409782507678516,6.2829651628720935,3,2,-3,0,0,0,0,1,1,0
552,13743415,1,2,-1,0,0,0,-2,-1,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,0,-1,-2,3,0,-3,37,38,2031,0,0,0,0,0,0,0,32767,166,158,160,162,341,294,315,297,1,0,0,1,1,0.011486160620698103,-0.001560375143574321,6.282999872646738,-1,1,-1,0,0,0,0,0,1,2
556,13744410,0,1,1,0,0,0,-4,-3,0,0,0,0,1,-1,1000,0,0,0,0,386,70,722,1,0,-3,4,4,-2,39,33,2033,0,0,0,0,0,0,0,32767,173,181,158,162,349,287,317,295,1,0,0,1,1,0.011541066702187144,-0.0016994098460128696,6.2830519848984965,-4,-2,1,0,0,0,0,-1,0,3
560,13745399,-1,0,2,0,0,0,-6,-4,0,0,0,0,1,-1,1000,0,0,0,0,386,70,722,1,0,-3,1,2,-3,45,29,2032,0,0,0,0,0,0,0,32767,179,200,158,163,350,291,313,295,1,0,0,1,1,0.011579763840653064,-0.001859727381268848,6.283103775421472,-7,-4,2,0,0,0,0,-1,0,3
564,13746395,-2,0,3,0,0,0,-7,-4,0,0,0,0,1,-1,1000,0,0,0,0,386,70,722,2,1,-3,-2,0,-3,47,33,2030,0,0,0,0,0,0,0,32767,180,210,158,165,345,294,311,291,1,0,0,1,1,0.011650888264777021,-0.0020082580966174573,6.283155736869845,-9,-4,3,0,0,0,0,-2,-1,3
568,13747385,-2,-1,3,0,0,0,-6,-5,0,0,0,0,1,-1,1000,0,0,0,0,386,70,722,2,1,-3,2,1,-2,47,33,2030,0,0,0,0,0,0,0,32767,175,208,158,164,350,293,305,284,1,0,0,1,1,0.011721037808796953,-0.002154720963903904,0.000022075993275194605,-8,-6,3,0,0,0,0,-2,-1,3
572,13748378,-2,-1,4,0,0,0,-4,-4,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,1,1,-3,1,1,-1,44,26,2029,0,0,0,0,0,0,0,32767,165,199,158,164,339,291,305,285,1,0,0,1,1,0.011746774238873763,-0.002287601701114961,0.00007386591479630056,-6,-5,4,0,0,0,0,-1,-1,3
576,13749367,0,-1,3,0,0,0,-1,-3,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,1,1,-3,-4,0,-1,49,8,2039,0,0,0,0,0,0,0,32767,158,188,166,170,346,294,302,282,1,0,0,1,1,0.01170373001029302,-0.0024374340607410537,0.00012541937789833923,-1,-4,3,0,0,0,0,-1,-1,3
580,13750362,0,-1,3,0,0,0,2,-2,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,0,1,-2,0,1,2,50,-2,2038,0,0,0,0,0,0,0,32767,158,179,177,176,336,299,305,281,1,0,0,1,1,0.01160669456810789,-0.002588976186119243,0.00015990913439534182,2,-3,3,0,0,0,0,0,-1,2
584,13751351,1,-1,2,0,0,0,3,-1,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,0,1,-1,1,1,4,50,-2,2038,0,0,0,0,0,0,0,32767,158,172,184,181,347,298,303,290,1,0,0,1,1,0.011510936656818427,-0.0027386649184071668,0.00017693439792232368,4,-2,2,0,0,0,0,0,-1,1
588,13752346,2,0,1,0,0,0,4,1,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,-1,0,0,-1,-1,5,45,-10,2042,0,0,0,0,0,0,0,32767,158,159,186,178,348,300,301,282,1,0,0,1,1,0.011369325768312859,-0.0028849580905078746,0.00017688950574701323,6,1,1,0,0,0,0,1,0,0
592,13753337,2,1,0,0,0,0,4,2,0,0,0,1,1,-1,1000,0,0,0,0,386,70,722,-1,0,1,0,-1,4,46,-14,2038,0,0,0,0,0,0,0,32767,169,158,190,180,337,300,307,286,1,0,0,1,1,0.011214937065172983,-0.003033218990395063,0.00015954478057178534,6,3,0,0,0,0,0,1,0,-1
